"speciesKey"	"species"	"scientificName"	"decimalLongitude"	"decimalLatitude"	"basisOfRecord"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	36.35	-1.18333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.41667	-18.81264	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	36.25	-1.06667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	41	9.46667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.86667	-0.13333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.7052	-19.91998	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.86667	-0.13333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.86667	-1.08333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	22.26667	-19.66667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.91667	-1.41667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.033449	-2.838518	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.257184	-2.126548	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.563892	-3.174003	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.587925	-3.172632	"HUMAN_OBSERVATION"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	22.03906	6.0322	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.949323	-2.082632	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	21.776864	-21.780699	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	21.303359	-21.88839	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	27.483333	-15.466667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	30.133333	-0.15	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.778238	-24.39308	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	16.373535	-19.145365	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	28.525593	-16.772237	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	28.93154	-16.590408	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.81889	-1.34027	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.853466	0.320318	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.88652	0.29862	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	21.415202	-21.506966	"HUMAN_OBSERVATION"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	21.745119	-21.986695	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	21.860853	-22.523725	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	21.855767	-22.447007	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	22.536312	-22.544981	"HUMAN_OBSERVATION"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	21.61499	-22.32733	"HUMAN_OBSERVATION"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	21.61499	-22.32733	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.540771	-3.171368	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.79718	-13.031318	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.306637	-19.440613	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.600756	-24.998903	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.322021	-23.543845	"HUMAN_OBSERVATION"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	18	9	"PRESERVED_SPECIMEN"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	18	9	"PRESERVED_SPECIMEN"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	37.887	-0.024	"PRESERVED_SPECIMEN"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	17.1	-22.7	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	18	9	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	15.950895	-21.43611	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.716694	3.733333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	22.03906	6.0322	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36	-2.25	"PRESERVED_SPECIMEN"
2433502	"Proteles cristata"	"Proteles cristatus cristatus"	18.486166	-22.965661	"PRESERVED_SPECIMEN"
2433502	"Proteles cristata"	"Proteles cristatus cristatus"	18.486166	-22.965661	"PRESERVED_SPECIMEN"
2433502	"Proteles cristata"	"Proteles cristatus cristatus"	18.486166	-22.965661	"PRESERVED_SPECIMEN"
2433502	"Proteles cristata"	"Proteles cristatus cristatus"	18.486166	-22.965661	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	18.486166	-22.965661	"PRESERVED_SPECIMEN"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	29.90675	-18.900199	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.937141	-7.319206	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.747706	-19.320563	"PRESERVED_SPECIMEN"
5218780	"Hyaena brunnea"	"Hyaena brunnea Thunberg, 1820"	22.450001	-22.1	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.866667	-1.3	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	38.566666	-3.516667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.825779	-2.444182	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	24.966669	-17.83333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.377892	-1.5979	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	33.416672	-2.55	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	33.416672	-2.55	"PRESERVED_SPECIMEN"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	23.25	-22.549999	"PRESERVED_SPECIMEN"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	23.25	-22.549999	"PRESERVED_SPECIMEN"
5218780	"Hyaena brunnea"	"Hyaena brunnea Thunberg, 1820"	25.799681	-20.578819	"PRESERVED_SPECIMEN"
5218780	"Hyaena brunnea"	"Hyaena brunnea Thunberg, 1820"	22.450001	-22.1	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	24.25	-18.75	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	38.583332	9.716666	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	39.150002	7.36667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	39.150002	7.36667	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.866667	-1.3	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	44.316666	9.833333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.349998	-1.15	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	32.794731	8.71211	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.825779	-2.444182	"PRESERVED_SPECIMEN"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	34.825779	-2.444182	"PRESERVED_SPECIMEN"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	34.825779	-2.444182	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.825779	-2.444182	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.825779	-2.444182	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.825779	-2.444182	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.825779	-2.444182	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.825779	-2.444182	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.825779	-2.444182	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.766666	9.483334	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	41.933334	9.383333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	41.933334	9.383333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.933331	-0.33333	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.349998	-1.15	"PRESERVED_SPECIMEN"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.535245	-23.907942	"HUMAN_OBSERVATION"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	36.694672	0.439215	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.548624	-3.231497	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	40.407988	9.37743	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.900068	0.050414	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.518412	-24.992925	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.457045	-24.46577	"HUMAN_OBSERVATION"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	37.237408	-2.651787	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.094462	-0.458646	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.057385	-2.792289	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.592475	-24.998183	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.591467	-3.202713	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.308487	-15.723563	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.626189	-3.205604	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.182112	-2.410079	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.670088	-3.184453	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.242622	-2.63553	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.322388	-2.67955	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	38.060906	-3.386469	"HUMAN_OBSERVATION"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	38.350816	4.875084	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.829648	-2.281193	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.554047	-3.159687	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.250008	-2.630777	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.886583	-2.297303	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.896222	-24.839347	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.879572	0.036608	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.891528	-24.490295	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.518163	-24.992937	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	30.018563	-0.085819	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.610313	-3.18036	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.261945	-2.691732	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.12763	-2.90388	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.872138	0.048525	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.890182	-2.610935	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.505012	-24.425792	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.766654	-24.374328	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.886467	-2.297223	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	42.146789	9.303725	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	38.459253	7.04425	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	14.922433	0.585014	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.664091	-24.391373	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.58767	-3.161752	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.379282	-23.949077	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.134686	-0.426197	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.816717	0.613794	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.12999	-1.482132	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.289459	-1.609286	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.545072	-23.878101	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.847766	-2.316885	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.740356	-23.917636	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.875122	-2.395991	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.888305	-2.657855	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.408722	-24.814525	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.415014	-3.058075	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.887923	-2.658058	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.12999	-1.482132	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.886054	-2.658989	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.26272	-24.214405	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	26.3297	-14.7349	"MACHINE_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.199364	-2.639218	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.27335	-1.523895	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.338722	-4.080472	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.1349	-0.423512	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.58767	-3.161749	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.55474	-23.988385	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	26.277707	-24.760435	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.543509	-1.438034	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.117119	-1.404604	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	24.407427	-18.240749	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.906731	-3.656589	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.866683	-2.447313	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	27.075567	-24.038252	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.192977	-1.435384	"HUMAN_OBSERVATION"
